"","prop_US_house","prop_US_sen","prop_gov","party_diff_uncontested_state_house","state_house_contested","party_diff_uncontested_state_sen","state_sen_contested"
"642",0.720834702,0.648654284,0.4639,0,0.511090566,-0.044776119,0.509384848
"643",0.786994419,0.648654284,0.5532,-0.057017544,0.483506227,0,0.472361737
"644",0.763496171,0.503709614,0.5532,0.043290043,0.476344015,-0.044776119,0.540279853
"645",0.715627925,0.603501664,0.5988,-0.004651163,0.486895913,-0.018518519,0.519754339
"646",0.651912828,0.603501664,0.5988,0.009661836,0.492797982,-0.018867925,0.492534828
"647",0.590387667,0.602828822,0.4125,0.021052632,0.457175153,-0.021276596,0.488629991
"648",0.537416747,0.579829801,0.4125,0.010989011,0.429554538,-0.042553191,0.469845488
"649",0.560245554,0.579829801,0.3381,-0.054644809,0.447900173,0.042553191,0.483257017
"650",0.577606804,0.642386537,0.3381,-0.021857923,0.46133473,-0.043478261,0.461959975
"651",0.542959659,0,0.4497,0,0.461992711,0.020408163,0.453659173
"652",0.524057482,0,0.4497,-0.02173913,0.447329894,0,0.434642002
"653",0.59562954,0.682799264,0.2777,0.047619048,0.437090954,0.069767442,0.424745976
"654",0.656802423,0.699775823,0.2777,-0.022727273,0.474433973,-0.043478261,0.503959085
"655",0.619741054,0.699775823,0.2402,0,0.498881763,0.022222222,0.467755959
"656",0.450792066,0,0.2402,-0.027272727,0.395117424,-0.151515152,0.435317998
"657",0,0.504591259,0.543896473,-0.057142857,0.446581582,-0.03030303,0.436990848
"658",0,0.504591259,0.543896473,-0.065359477,0.345730199,-0.090909091,0.394978226
"659",0.255687006,0.177776962,0.537110186,-0.026785714,0.376436511,-0.090909091,0.393386568
"660",0.464781168,0.515583336,0.4914,0.01,0.556165941,0.028571429,0.536163413
"661",0.455752802,0.708916328,0.4914,0.074468085,0.498005956,0.03125,0.447167663
"662",0.553705756,0.579350693,1,0,0.573256595,0,0.569633859
"663",0.497070491,0.579350693,1,0.025906736,0.513949808,0,0.454043482
"664",0.496052021,0.624525768,0.6062,0.058510638,0.515190825,0.060606061,0.567211963
"665",0.497059366,0.569762959,0.6062,0.078212291,0.507721039,0,0.434239448
"666",0.531828754,0.569762959,0.4432,-0.010204082,0.565469382,-0.03030303,0.554542449
"667",0.505050298,0.546517454,0.4432,0.005050505,0.545342541,0,0.405008343
"668",0.408173647,0.423331488,0.2582,-0.025125628,0.488615208,0,0.503040788
"669",0.481167054,0.423331488,0.2582,-0.004784689,0.492622003,0,0.415475018
"670",0.47630678,0.435367983,0.4717,-0.015228426,0.505583934,0.029411765,0.547294596
"671",0.484241,0.374377843,0.4717,0.017094017,0.485535688,0,0.418999138
"672",0.428561819,0.374377843,0.3988,-0.036842105,0.49609238,0,0.552672642
"673",0.486881321,0.361471061,0.3988,0.022099448,0.484136053,-0.064516129,0.437332501
"674",0.526738387,0.561757324,0.6229,-0.010526316,0.55623287,0.060606061,0.576322608
"675",0.524850537,0.561757324,0.6229,-0.042780749,0.560352288,0,0.410423444
"676",0.439691533,0.40939026,0.4896,-0.009009009,0.476216464,0.027777778,0.501716495
"677",0.479349913,0.531449857,0.4896,0.036082474,0.490070942,-0.103448276,0.462617073
"678",0.399790884,0.531449857,0.341668339,-0.066878981,0.417915145,-0.282051282,0.462991102
"679",0.418310119,0.390366095,0.341668339,-0.049723757,0.467301786,-0.1,0.389318381
"680",0.561781865,0.665875359,0.5229,0.284722222,0.538564685,0.205128205,0.595105545
"681",0.529152289,0.448866532,0.5229,0.360294118,0.485224136,0.242424242,0.522971499
"682",0.634903054,0.448866532,0.6226,0.318518519,0.535195834,0.382352941,0.500578125
"683",0.584942778,0.763527696,0.6226,0.21656051,0.493410439,0.081081081,0.552737842
"684",0.596567404,0.447851882,0.4838,0.192307692,0.513906733,0.179487179,0.553986853
"685",0.528759588,0.447851882,0.4838,0.148387097,0.513467971,0.027027027,0.59947507
"686",0.605912423,0.831753153,0.6374,0.169811321,0.537488413,0.314285714,0.549933811
"687",0.60253851,0.394776981,0.6374,0.167785235,0.530847667,0.105263158,0.545849975
"688",0.398827345,0.419828042,0.3872,0.106666667,0.53430722,0.222222222,0.522597069
"689",0.373201743,0.414197762,0.3872,-0.005714286,0.540717645,0.045454545,0.506907251
"690",0.368725896,0.320276805,0.4143,0.070063694,0.530366852,0.125,0.542564937
"691",0.324377271,0.320276805,0.4143,-0.031055901,0.55937793,0.023809524,0.490530301
"692",0.417494799,0.387876455,0.5039,-0.006410256,0.514435435,0.131578947,0.585301543
"693",0.307761012,0.43872773,0.5039,-0.029411765,0.49006266,0.024390244,0.435354498
"694",0.418545919,0.43872773,0.665,-0.006535948,0.470493206,0.025641026,0.512755854
"695",0.385573107,0.408745646,0.665,0.031055901,0.441785813,-0.085714286,0.470514212
"696",0.299335562,0.270054943,0.3955,-0.134228188,0.427129357,-0.176470588,0.450044297
"697",0.323804684,0.270054943,0.3955,-0.2,0.442852855,-0.27027027,0.542431162
"698",0.275509946,0.297486831,0.42357336,-0.238434164,0.431151617,-0.203883495,0.39763728
"699",0.280815225,0.266240426,0.42357336,-0.030769231,0.390669339,-0.025,0.350360872
"700",0.694720223,0.383071629,0.451,-0.012195122,0.531763959,0,0.604074171
"701",0.59949976,0.457889739,0.451,0.048192771,0.517315958,0.153846154,0.553746446
"702",0.569574545,0.457889739,0.3691,-0.024096386,0.542864531,-0.046511628,0.53949759
"703",0.544416032,0.334456638,0.3691,0.01242236,0.518881244,0.15,0.521976775
"704",0.567056656,0.364065958,0.5201,0.012121212,0.506195412,0,0.557865979
"705",0.650089752,0.364065958,0.5201,0,0.51951137,0.108108108,0.542530866
"706",0.660976083,0.462493556,0.5336,0.050420168,0.48934565,-0.034482759,0.583339398
"707",0.598590461,0.471412489,0.5336,0.008547009,0.515415571,0.033333333,0.494592799
"708",0.564599548,0.471412489,0.5457,-0.023255814,0.4951984,0.068965517,0.43814807
"709",0.565120228,0.47965516,0.5457,-0.0234375,0.531170788,-0.09375,0.493989532
"710",0.61123005,0.643697579,0.6822,0.007874016,0.496440075,-0.034482759,0.54893665
"711",0.565571325,0.643697579,0.6822,0,0.482451614,0,0.388887222
"712",0.561332165,0.413362049,0.5151,0.016,0.458808806,0.03125,0.503642533
"713",0.555492452,0.666316407,0.5151,-0.014184397,0.506609701,-0.071428571,0.492787703
"714",0.578725562,0.666316407,0.5427,0.007874016,0.522647541,0.028571429,0.574754108
"715",0.703877002,0.517739201,0.5427,0.105769231,0.520655921,0.043478261,0.491905274
"716",0.527460917,0.593161918,0.5079,-0.010989011,0.511141446,0,0.509846837
"717",0.579945392,0.593161918,0.5079,-0.023809524,0.539141336,-0.066666667,0.495947161
"718",0.571720468,0.601852098,0.530644708,-0.023809524,0.446993585,0.098765432,0.520847251
"719",0.584186557,0.62925821,0.537723084,-0.010471204,0.513988162,0,0.390945901
"720",0.513265391,0.471731929,0.4692,-0.004842615,0.511787151,0,0.47824804
"721",0.487426812,0.487592685,0.4692,0.007594937,0.497335082,0.020408163,0.495033764
"722",0.536355956,0.398087499,0.4862,-0.00896861,0.538255052,0.032786885,0.535519994
"723",0.506130785,0.398087499,0.4862,0.01025641,0.519646283,-0.054545455,0.54615831
"724",0.491233111,0.431691306,0.5141,-0.00295858,0.525421587,-0.068181818,0.543058422
"725",0.583255453,0.328070138,0.5141,0.005865103,0.507088866,0.022222222,0.510512703
"726",0.570490849,0.328070138,0.6765,0.002770083,0.530611663,0,0.518455072
"727",0.561149919,0.485472796,0.6765,-0.01010101,0.539280572,0,0.511781187
"728",0.536887256,0.487115017,0.4682,-0.036211699,0.507031621,-0.038461538,0.458134301
"729",0.521753387,0.487115017,0.4682,0.005420054,0.510777714,-0.065217391,0.535215236
"730",0.483994539,0.361882562,0.3509,-0.061946903,0.543701983,0.020833333,0.441632763
"731",0.505564201,0.464733322,0.3509,-0.029411765,0.535571506,-0.023255814,0.493107615
"732",0.420415314,0.464733322,0.5462,0.020172911,0.475531678,0.042553191,0.501522009
"733",0.491390783,0.443817185,0.5462,-0.012048193,0.530125143,0.086956522,0.461378078
"734",0.562723572,0.586837584,0.6036,0.024128686,0.514775794,0.104166667,0.487784837
"735",0.56007175,0.586837584,0.6036,0.03785489,0.500208337,0,0.512986859
"736",0.480601438,0.489915053,0.4551,-0.008547009,0.46703626,0.022727273,0.489859607
"737",0.507583026,0.54630977,0.4551,0.006410256,0.50457451,0,0.526260487
"738",0.444617803,0.54630977,0.549321685,-0.03271028,0.425655602,-0.142857143,0.472349901
"739",0.458804527,0.492548198,0.549321685,-0.030434783,0.437274044,-0.175257732,0.371942711
"740",0.56583453,0.751123952,0.6714,0.272151899,0.592913335,0.285714286,0.637660949
"741",0.552796364,0.751123952,0.7371,0.195266272,0.607245524,0.123595506,0.624066622
"742",0.524864428,0.488021402,0.7564,0.237804878,0.579728015,0.123595506,0.624066622
"743",0.500792584,0.726596264,0.3999,0.161676647,0.557641759,0.042553191,0.577925014
"744",0.424202471,0.726596264,0.3335,0.095505618,0.620510014,0.065217391,0.590631598
"745",0.358752308,0.454074223,0.4917,0.321428571,0.591981573,0.260273973,0.597404457
"746",0.52455278,0.618331997,0.7415,0.239263804,0.62250766,0.219512195,0.602177262
"747",0.508667924,0.618331997,0.6424,0.062801932,0.610558765,0.07079646,0.601632602
"748",0.612711607,0.354766234,0.4789,0.256578947,0.579694471,0.043956044,0.605333347
"749",0.690876201,0.644267185,0.4789,0.227272727,0.639407917,0.063157895,0.669779426
"750",0.726648474,0.644267185,0.4525,0.358108108,0.578783673,0.243243243,0.632577509
"751",0.734322143,0.419755951,0.4525,0.348993289,0.585565023,0.283783784,0.621702161
"752",0.698157004,0.784264885,0.4524,0.213675214,0.607443355,0.115384615,0.682240411
"753",0.712042379,0.784264885,0.4524,0.072463768,0.623891939,0.117647059,0.630257182
"754",0.863630882,0.535186354,0.4899,0.221238938,0.641835541,0.283333333,0.665623045
"755",0.718842542,0.734044842,0.4899,0.188976378,0.631163714,0.206349206,0.652342118
"756",0.593967287,0.734044842,0.4071,0.082758621,0.609101123,0.077922078,0.603635795
"757",0.58965041,0.649562858,0.4071,0.17,0.609743972,0.019047619,0.641108838
"758",0.611023243,0.70702904,0.529020122,0.385964912,0.521558641,0.267605634,0.524577382
"759",0.651022555,0.70702904,0.529020122,0.01,0.540562775,0,0.558116347
"760",0.67256386,0.443224805,0.619,0.537117904,0.556222522,0.4375,0.604072074
"761",0.50573306,0.703680643,0.619,0.479262673,0.554067126,0.585106383,0.582260795
"762",0.544696585,0.703680643,0.698,0.390134529,0.576108544,0.585106383,0.582260795
"763",0.516072747,0.322528859,0.698,0.462222222,0.462329653,0.234234234,0.569818619
"764",0.634138356,0.639084222,0.4844,0.410480349,0.507784187,0.234234234,0.569818619
"765",0.5556935,0.639084222,0.4844,0.290456432,0.507664743,0.28,0.521695109
"766",0.582337904,0.336175745,0.2862,0.194285714,0.50916357,0.28,0.521695109
"767",0.46537773,0.516091006,0.2862,0.144444444,0.486514406,0.085714286,0.550230022
"768",0.361845877,0.516091006,0.4871,0.028901734,0.490817376,0.085714286,0.550230022
"769",0.335752302,0.451845138,0.4871,-0.097297297,0.520083597,-0.014925373,0.524862356
"770",0.389697527,0.535725527,0.5408,-0.106918239,0.515146128,-0.014925373,0.524862356
"771",0.417529435,0.535725527,0.5408,-0.005586592,0.463300614,-0.097222222,0.549525519
"772",0.377332404,0.448200197,0.471,-0.105263158,0.483484192,-0.097222222,0.549525519
"773",0.347572638,0.451079728,0.471,-0.085365854,0.471393771,-0.083333333,0.461949277
"774",0.440831868,0.451079728,0.4483,-0.1125,0.486415789,-0.083333333,0.461949277
"775",0.494574642,0.42343619,0.4483,-0.09202454,0.49598654,-0.119402985,0.525166114
"776",0.416124623,0.310198755,0.4773,-0.084415584,0.410832293,-0.119402985,0.525166114
"777",0.410379126,0.310198755,0.4773,-0.16722408,0.519651069,-0.170940171,0.528563171
"778",0.339209577,0.390506144,0.425594755,-0.146788991,0.487898437,0,0.528563171
"779",0.394668461,0.362017502,0.425594755,-0.158075601,0.42952597,-0.277227723,0.567249866
"780",0.470403838,0.331640578,0.4337,-0.030534351,0.461644197,-0.0625,0.45833782
"781",0.542583325,0.403670701,0.4337,-0.047244094,0.452663625,-0.098360656,0.436300882
"782",0.515584868,0.403670701,0.2913,0,0.444792614,-0.047619048,0.454328608
"783",0.57365079,0.255095609,0.2913,-0.015748031,0.396223596,-0.048387097,0.446506536
"784",0.59181356,0.516029476,0.4819,-0.033057851,0.448382991,-0.127272727,0.505107986
"785",0.71736942,0.516029476,0.4819,0.03030303,0.460256873,0,0.499824102
"786",0.67553576,0.462451814,0.4105,-0.072072072,0.458002352,-0.046875,0.507901253
"787",0.720217878,0.666287121,0.4105,0.007633588,0.493137585,0,0.517743736
"788",0.620271781,0.666287121,0.4226,-0.016260163,0.470130766,-0.015625,0.475443067
"789",0.390753089,0.513219328,0.4226,-0.053435115,0.470644242,-0.047619048,0.488836643
"790",0.249170502,0.630563459,0.3391,-0.085470085,0.428278623,-0.101694915,0.461357859
"791",0.25313506,0.630563459,0.3391,-0.037593985,0.430307861,-0.186440678,0.507328926
"792",0.460320648,0.500795383,0.4248,-0.12605042,0.465393567,-0.222222222,0.510633577
"793",0.53751875,0.494238065,0.4248,-0.128205128,0.438423939,-0.116666667,0.458178367
"794",0.701935845,0.494238065,0.3693,-0.037037037,0.464632649,-0.028985507,0.489589623
"795",0.675557444,0.624916923,0.3693,-0.007092199,0.452896911,0.013888889,0.46484246
"796",0.488154863,0,0.3849,0,0.414357428,-0.083333333,0.40678692
"797",0.425502658,0,0.3849,-0.060869565,0.41439814,-0.137931034,0.438810578
"798",0.33470373,0.369431489,0.54515522,-0.16,0.426430044,-0.099236641,0.447268839
"799",0.358972141,0.281721384,0.54515522,-0.119402985,0.362249322,-0.029850746,0.353601838
"800",0.564011377,0.420452496,0.4416,0.103092784,0.531576515,0.325581395,0.469675654
"801",0.517510322,0.420452496,0.4416,0.035242291,0.550112818,0.270833333,0.543991432
"802",0.597783869,0.619257713,0.4043,0.124137931,0.533477947,0.24137931,0.524118147
"803",0.55219903,0.64239357,0.4043,0.160194175,0.500482399,0.666666667,0.429753371
"804",0.577690993,0.64239357,0.5426,0.094527363,0.556500101,0.121212121,0.511288087
"805",0.611440656,0.65342702,0.5426,0.275675676,0.472297373,0.432432432,0.464668262
"806",0.561299354,0.694346463,0.6243,0.082758621,0.520919052,-0.064516129,0.506822995
"807",0.544822088,0.694346463,0.6243,0.072289157,0.521752846,0.142857143,0.52117867
"808",0.441982084,0.408719157,0.4515,0.069620253,0.479733703,-0.066666667,0.489531587
"809",0.490941536,0.375001646,0.4515,0.061728395,0.525902053,0.032258065,0.53525827
"810",0.467586393,0.375001646,0.3005,0.055172414,0.53722368,-0.038461538,0.403037711
"811",0.452270574,0.33099932,0.3005,0.045454545,0.53524789,0,0.523385614
"812",0.478992619,0.449600859,0.5155,-0.045977011,0.531088236,0,0.432951947
"813",0.470616751,0.449600859,0.5155,0.050314465,0.475065614,0.066666667,0.498803357
"814",0.518463534,0.48620494,0.6976,0,0.523974641,0,0.46557045
"815",0.550124953,0.326940704,0.6976,0,0.497030265,0.068965517,0.456015774
"816",0.361836958,0.326940704,0.3372,-0.051136364,0.438035349,-0.060606061,0.428894857
"817",0.367721801,0.319067949,0.3372,-0.109756098,0.401518672,-0.2,0.406164799
"818",0.345665927,0.339961256,0.650290851,-0.225296443,0.359312195,-0.270588235,0.370533282
"819",0.352776806,0.339961256,0.650290851,-0.094594595,0.319218342,-0.420454545,0.327480182
"820",0.5913553,0.497330961,0.4964,0.357798165,0.557199849,0.409090909,0.630957727
"821",0.599209899,0.497330961,0.4964,0.203319502,0.562088391,0.0625,0.535696558
"822",0.661871122,0.591295494,0.5365,0.18875502,0.568048957,0.042253521,0.634420193
"823",0.57624842,0.414489344,0.5365,0.301020408,0.450637036,0.368421053,0.532190364
"824",0.576091526,0.414489344,0.4663,0.198067633,0.497695797,0.269230769,0.523571733
"825",0.598664136,0.596663329,0.4663,0.154166667,0.498901392,0.071428571,0.532388552
"826",0.54067664,0.383133597,0.5123,0.149779736,0.503415023,0.148148148,0.622945929
"827",0.510931412,0.383133597,0.5123,0.141630901,0.51638432,0.1,0.515605719
"828",0.430485914,0.386352385,0.4618,0.138888889,0.469155401,0.078431373,0.49900498
"829",0.453060552,0.445119689,0.4618,-0.004424779,0.551086139,-0.083333333,0.599807707
"830",0.44949177,0.445119689,0.3136,-0.024271845,0.530768715,-0.043478261,0.466674904
"831",0.48836597,0.3317548,0.3136,0.064516129,0.490753642,-0.090909091,0.575422111
"832",0.451442216,0.439298643,0.4087,0,0.463455057,0.116666667,0.410842754
"833",0.402887703,0.439298643,0.4087,-0.03125,0.449589292,-0.090909091,0.402979892
"834",0.456128099,0.368794242,0.4329,0.012987013,0.450537076,-0.03125,0.440754427
"835",0.414766441,0.438648611,0.4329,0.039344262,0.470013997,-0.03030303,0.537611182
"836",0.321658486,0.438648611,0.4349,-0.003816794,0.429938181,-0.060606061,0.516179846
"837",0.399760407,0.418454515,0.4349,-0.07480315,0.485715333,-0.066666667,0.517548302
"838",0.354449373,0.358245431,0.396273604,-0.191489362,0.332397455,-0.004098361,0.365055689
"839",0.393192331,0.358245431,0.396273604,-0.071129707,0.472986964,0.037037037,0.45753395
"840",0.44079651,0.435553291,0.5309,-0.012658228,0.440338782,-0.035714286,0.394673565
"841",0.397702345,0.257081217,0.5539,-0.012195122,0.403534796,-0.074074074,0.444078191
"842",0.317265148,0.415045744,0.5539,-0.043478261,0.419600626,-0.09375,0.395841308
"843",0.349582713,0.415045744,0.4393,-0.051612903,0.401340614,-0.068965517,0.386849203
"844",0.461264071,0.268576317,0.4393,-0.047619048,0.494174421,0,0.454706875
"845",0.432688101,0.321040393,0.4891,-0.017241379,0.462058211,-0.033333333,0.468604628
"846",0.550312082,0.321040393,0.4891,-0.055900621,0.493710381,-0.09375,0.563436848
"847",0.477744213,0.417619926,0.3551,-0.048780488,0.445869455,0,0.407636797
"848",0.461334814,0.291407776,0.3551,-0.011764706,0.402828527,-0.026315789,0.432838432
"849",0.406259414,0.291407776,0.2372,-0.11409396,0.443969089,-0.076923077,0.497061165
"850",0.293677933,0.340066358,0.2372,-0.017964072,0.44654365,0,0.414362723
"851",0.416705289,0.324562601,0.4311,-0.023529412,0.429514834,0.029411765,0.337929417
"852",0.407446258,0.324562601,0.4311,-0.15,0.463370071,-0.0625,0.460019067
"853",0.40999466,0.292407929,0.4173,-0.059171598,0.437535846,0,0.343039452
"854",0.455514814,0.332508895,0.4173,-0.061349693,0.428090878,0.024390244,0.436035404
"855",0.438643924,0.332508895,0.2026,-0.005434783,0.424079248,-0.03030303,0.379081684
"856",0.358230809,0.347255653,0.3324,-0.0625,0.384419016,-0.03030303,0.399403312
"857",0.333588772,0.314621134,0.287329722,-0.051282051,0.352310781,-0.230769231,0.34412181
"858",0.343278612,0.314621134,0.287329722,-0.105,0.35227191,-0.019607843,0.307626447
"859",0.333939126,0.28421453,0.300442564,-0.09375,0.334638448,-0.246153846,0.350422467
"860",0.203904631,0.475580447,0.3521,0,0,0,0
"861",0,0.5067,0.3857,0,0,0,0
"862",0.25114272,0.484403715,0.4441,0,0,0,0
"863",0.289656165,0.484403715,0.508,0,0,0,0
"864",0,0.646740065,0.5514,-0.014409222,0.50607618,0,0.560260928
"865",0.314209071,0.30454776,0.561,0,0.477721746,0,0.517166995
"866",0.070753924,0.30454776,0.4705,-0.037037037,0.516011413,0.014925373,0.526484713
"867",0.20405752,0.555467023,0.7643,0.006756757,0.531349758,0,0.512337838
"868",0,0.446362015,0.7833,0.003610108,0.518414386,0,0.481564134
"869",0.223020842,0.446362015,0.7585,0,0.541183987,0,0.510532614
"870",0,0.762849303,0.5751,-0.025925926,0.529378854,0,0.523227481
"871",0.223006204,0.279452159,0.5707,-0.030405405,0.480732763,0,0.477813321
"872",0,0.279452159,0.4854,-0.018867925,0.510213804,0,0.538344504
"873",0.225980929,0.742114444,0.3926,0.034482759,0.50861742,0.016666667,0.571620683
"874",0.544370381,0,0.4221,0.073469388,0.552332309,0.035714286,0.605592796
"875",1,0,0.2897,0.084615385,0.535033936,0.050847458,0.60495235
"876",0.66840271,0.675421913,0.5092,0.088353414,0.521151984,0,0.566170211
"877",0.755405714,0,0.606161405,0.172093023,0.566776598,0.072727273,0.674482047
"878",0.674845854,0,0.506891904,0.042183623,0.491897088,0.165137615,0.561601943
"879",1,0.649733,0.454971085,0.095100865,0.528408953,0.151515152,0.543052601
"880",0.448897089,0.498067924,0.4373,0.175,0.587461465,0.28,0.586658427
"881",0.32593425,0.498067924,0.4373,0.139303483,0.573441849,0.202020202,0.536995826
"882",0.477111198,0.488084018,0.5356,0.091346154,0.522918531,0.202020202,0.536995826
"883",0.442108863,0.299472535,0.5356,0.174887892,0.526933402,0.285714286,0.546507708
"884",0.538649874,0.299472535,0.5296,0.174528302,0.54068344,0.285714286,0.546507708
"885",0.426795073,0.712897862,0.5296,0.156682028,0.527260431,0.247619048,0.555510796
"886",0.617281076,0,0.5019,0.105485232,0.510559186,0.247619048,0.555510796
"887",0.501292107,0,0.5019,0.082278481,0.485146411,0.092105263,0.504405528
"888",0.40864511,0.515424404,0.4124,0,0.490601231,0.092105263,0.504405528
"889",0.478974278,0.474537425,0.4124,0,0.513168886,-0.102941176,0.512583979
"890",0.486854221,0.474537425,0.4326,0.00621118,0.479874776,-0.102941176,0.512583979
"891",0.483690866,0.47710941,0.4326,-0.012269939,0.514442014,-0.140625,0.527505785
"892",0.315494527,0,0.5259,-0.063953488,0.471811865,-0.140625,0.527505785
"893",0.360199873,0,0.5259,-0.104895105,0.461440271,-0.080645161,0.508350037
"894",0.436474517,0.501991773,0.5293,-0.133757962,0.525212135,-0.080645161,0.508350037
"895",0.538057631,0.658483496,0.5293,0.020689655,0.46004965,0.014925373,0.455416521
"896",0.43444112,0.658483496,0.4128,-0.067857143,0.478487502,0.014925373,0.455416521
"897",0.490396401,0.52957694,0.4128,-0.163120567,0.44672436,-0.115942029,0.509667621
"898",0.425162061,0.504162036,0.486023997,-0.048850575,0.453674355,-0.115942029,0.509667621
"899",0.502216919,0.504162036,0.486023997,-0.124416796,0.420020904,-0.111731844,0.441714972
"900",0.529435893,0.747658548,0.5447,0,0.493707711,0.023255814,0.498018776
"901",0.507239729,0.458265567,0.4332,-0.015957447,0.477000384,-0.086956522,0.512770027
"902",0.533196725,0.739583268,0.4332,0.014778325,0.532461541,0.042553191,0.554918986
"903",0.554935528,0.739583268,0.5331,0.005128205,0.502652387,-0.02,0.513778853
"904",0.592876627,0.509989446,0.5331,0.021164021,0.549434835,0.043478261,0.541628159
"905",0.570915476,0.489133057,0.6221,0.005208333,0.554681622,0,0.488821849
"906",0.538628216,0.489133057,0.6221,0.037837838,0.547271746,0.042553191,0.521995968
"907",0.575573705,0.539918839,0.5216,-0.015151515,0.563847602,0.019230769,0.520508043
"908",0.491978708,0.442514968,0.5216,-0.005494505,0.477032382,-0.043478261,0.494608053
"909",0.52535995,0.442514968,0.5796,0,0.493888194,0.02173913,0.512828204
"910",0.544922497,0.584139988,0.5796,0.005617978,0.527518945,0.073170732,0.52498453
"911",0.555263534,0.500465025,0.5954,0.00921659,0.517413228,0.019230769,0.466873572
"912",0.538105104,0.500465025,0.5954,-0.033333333,0.518622281,0,0.534438402
"913",0.594898611,0.562652035,0.5,0.039408867,0.524448988,0.04,0.499884605
"914",0.609223349,0.587405573,0.5,0.005952381,0.577813199,0.069767442,0.59094335
"915",0.591984184,0.587405573,0.5324,0.05027933,0.545189892,0.045454545,0.514502407
"916",0.533173937,0.523648258,0.5324,-0.068181818,0.531820187,-0.069767442,0.541799821
"917",0.544438183,0.604509912,0.667891588,-0.016949153,0.532226193,-0.066666667,0.503888915
"918",0.516233248,0.604509912,0.667891588,-0.127272727,0.500477802,-0.055555556,0.462409737
"919",0.552730231,0.590130104,0.559296387,-0.042424242,0.472240933,-0.268817204,0.517699631
"920",0.656949949,0.504780572,0.6617,0.046511628,0.59682259,0.133333333,0.550401453
"921",0.570090051,0.504780572,0.5437,0.005434783,0.601496427,0.0625,0.599909668
"922",0.629079792,0.6900442,0.5437,0.127272727,0.626984514,0.032258065,0.63811871
"923",0.609352484,0.520553947,0.4674,0.055865922,0.583924562,0.0625,0.586813629
"924",0.755282704,0.520553947,0.4674,0.046511628,0.607098828,0.172413793,0.553317747
"925",0.767907362,0.647679368,0.5887,0.052023121,0.612398235,0.172413793,0.561875721
"926",0.670827449,0.683231719,0.5887,0.053254438,0.587747429,0.0625,0.586684678
"927",0.781054766,0.683231719,0.6051,0.070588235,0.618509179,0.259259259,0.585665942
"928",0.661398943,0.690116787,0.6051,0.110429448,0.535072958,0.259259259,0.497017542
"929",0.877609272,0.766479633,0.4701,0.068965517,0.595974141,0.24137931,0.566130267
"930",0.906737343,0.766479633,0.4701,0.067484663,0.623193001,0.121212121,0.558582115
"931",0.79460224,0.794135567,0.515,0.094117647,0.606561969,0.346153846,0.518140621
"932",0.660923006,0.631113546,0.515,0.073863636,0.555329432,0.161290323,0.523498201
"933",0.578193247,0.631113546,0.6513,-0.030612245,0.573263471,-0.028571429,0.572021711
"934",0.580191988,0.770490216,0.6513,0.017045455,0.586392198,0.103448276,0.592903473
"935",0.669454025,0.637378256,0.7307,0.101265823,0.580706465,0.064516129,0.585916767
"936",0.445954727,0.551955603,0.7307,0.059171598,0.53192612,0.096774194,0.542941272
"937",0.400872217,0.624172565,0.482725674,-0.016759777,0.512700162,0.230769231,0.504724313
"938",0.429064182,0.356839655,0.482725674,-0.035616438,0.463615814,-0.025477707,0.46580094
"939",0.335265719,0.356839655,0.39294647,-0.010582011,0.470053554,0,0.461068639
"940",0.532046973,0.728016251,0.4523,0.054393305,0.524514948,0,0.56770344
"941",0.503879292,0.490601336,0.4523,-0.012765957,0.518337616,-0.076923077,0.550955267
"942",0.535319113,0.650912247,0.575,0.05511811,0.531697124,0.133333333,0.480621569
"943",0.500020571,0.650912247,0.575,0.092827004,0.499502209,0.142857143,0.513306387
"944",0.51289498,0.482295463,0.4671,-0.079166667,0.543648941,0.041666667,0.505695286
"945",0.509344093,0.522737852,0.4671,0.084745763,0.523150077,0.19047619,0.487756926
"946",0.478286109,0.522737852,0.418,-0.03030303,0.558113386,0,0.525271316
"947",0.487955076,0.533273891,0.418,0.02259887,0.516128168,0.103448276,0.476995004
"948",0.380109351,0.588946802,0.3147,-0.029411765,0.511136709,0.060606061,0.405063454
"949",0.474569954,0.588946802,0.3147,0.030612245,0.466652247,0.064516129,0.452842168
"950",0.463919359,0.510843806,0.3934,-0.064327485,0.5211019,0.03125,0.471882406
"951",0.475277006,0.624300814,0.3934,-0.012121212,0.478558912,0.107142857,0.42608461
"952",0.432244132,0.624300814,0.5214,-0.006024096,0.468826953,0,0.465929788
"953",0.497766386,0.556497539,0.5214,-0.011560694,0.473292231,-0.076923077,0.523903991
"954",0.490966496,0.695436076,0.5377,0.06626506,0.486765273,0,0.513935845
"955",0.520415283,0.695436076,0.5377,0.08988764,0.495299008,0.04,0.55410775
"956",0.446049825,0.475507559,0.4708,-0.047945205,0.457802106,-0.08,0.455596266
"957",0.507555295,0.528521503,0.4708,0.064846416,0.452750605,0.088888889,0.479446283
"958",0.472011052,0.528521503,0.471293564,-0.132511556,0.435852795,-0.003875969,0.439270932
"959",0.520699173,0.482667356,0.471293564,0.0651341,0.417109071,0.146341463,0.433797109
"960",0.413690223,0.621667017,0.5086,-0.091743119,0.477672231,-0.083333333,0.494161698
"961",0.314309454,0.621667017,0.5086,-0.07079646,0.46111885,-0.071428571,0.445656792
"962",0.289062451,0.433432422,0.6314,-0.061403509,0.468669617,0,0.423757262
